username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2016-12-09 13:45;0;1;"Loving my new #glossier #balmdotcom and #milkjellycleanser #42yearoldskin pic.twitter.com/eLaf1m2FCp";;;#glossier #balmdotcom #milkjellycleanser #42yearoldskin;"807340500789379072";https://twitter.com/JordynRose86/status/807340500789379072
;2016-12-08 01:22;0;0;"Today's mantra: Skin first. Makeup second #glossier #skinfirstmakeupsecond #balmdotcom … https://www. instagram.com/p/BNwD_kujDs_/";;;#glossier #skinfirstmakeupsecond #balmdotcom;"806791134336819200";https://twitter.com/LumeiRee/status/806791134336819200
;2016-12-06 11:52;1;0;"Here's a little something we swear by for cracked lips in the winter: https:// bonneny.com/things-we-swea r-by … @glossier #BalmDotcom #Grooming #Men pic.twitter.com/5tP4EiYQ0x";;@glossier;#BalmDotcom #Grooming #Men;"806224899547217920";https://twitter.com/BONNENewYork/status/806224899547217920
;2016-12-04 07:11;0;1;"Look what flew in yesterday the Universal #balmdotcom #skin #Salve by #glossier through #netaporter ... LOVE..… pic.twitter.com/2kOck1UoW5";;;#balmdotcom #skin #Salve #glossier #netaporter;"805429261398114304";https://twitter.com/katebeautyowls/status/805429261398114304
;2016-11-05 18:58;0;0;"I love to apply this to my lips before bed! Get yours for 20% off using my link: http:// bff.glossier.com/ec-kD #Glossier #skinfirst #balmdotcom pic.twitter.com/KqRGzwywcd";;;#Glossier #skinfirst #balmdotcom;"795082967445950464";https://twitter.com/katiebschenk/status/795082967445950464
;2016-10-27 08:35;0;0;"Because life is way too short for dry lips or scarse brows. #glossier #boybrow #balmdotcom http:// bit.ly/2e0LUfY pic.twitter.com/8k7iZ513WK";;;#glossier #boybrow #balmdotcom;"791664549543964673";https://twitter.com/gococollective/status/791664549543964673
;2016-10-25 19:41;0;0;""Phase 3" heehee. My obsession continues @glossier <3 #treatyoself #phase1and2acquired #skincareftw #balmdotcom pic.twitter.com/xdbrNBU0QF";;@glossier;#treatyoself #phase1and2acquired #skincareftw #balmdotcom;"791107392197001216";https://twitter.com/MsWartooth/status/791107392197001216
;2016-10-19 09:27;0;0;"#glossier #balmdotcom this stuff is awesome..... https://www. instagram.com/p/BLuIV1-jAZm/";;;#glossier #balmdotcom;"788778732362366976";https://twitter.com/mykemakeupguy/status/788778732362366976
;2016-10-18 02:05;0;1;"My first glossier order. Can't wait to try the flavoured #balmdotcom #bbloggers #glossier @… https://www. instagram.com/p/BLstgxejACc/";;@;#balmdotcom #bbloggers #glossier;"788305084513935360";https://twitter.com/shereemilli/status/788305084513935360
;2016-10-05 09:35;0;0;"Pro tip: when applying #balmdotcom , warm a pea-sized amount between two fingers before app… http:// bit.ly/2dKgCYJ pic.twitter.com/CVqkD82kWI";;;#balmdotcom;"783707211231010817";https://twitter.com/gococollective/status/783707211231010817
;2016-09-14 09:50;1;1;"Going gaga for @glossier on my blog today: http:// wakeupformakeup.com/glossier-revie w/ … #glossier #boybrow #balmdotcom #bblogger #review #ontheblog";;@glossier;#glossier #boybrow #balmdotcom #bblogger #review #ontheblog;"776100755266674688";https://twitter.com/wakeupformakeup/status/776100755266674688
